,level_0,index,id,time,SAT_M,SAT_V,choice,outcome,tuition,quality,hs_GPA,univ_type,type,A_N,A_S,augmented,choicecat,unskilled,hp,skilled1,skilled2,skilled3,tmajor,terminalGPA,state,skilledsector,tdropout,cumulativeGPA,tGPA,univ_type_num,numeric_state,dSTEM,col_type,numeric_choice,ed_emax_mapping,skilled_emax_mapping_abridged,unskilled_emax_mapping,lastchoiceraw,lastchoice,prior_skilled
7562,7562,7562,578,2,530,500,nonSTEM,230.0,5.36831846891123,0,240,forprofit,grade,0,0,0,nonSTEM,0,0,0,0,0,dropout,0.0,t1nonSTEM,,4,217.497038918342,0,3,1,0,1,1,183,-1,3,1.0,1,-1
7563,7563,7563,578,3,530,500,nonSTEM,275.0,5.36831846891123,0,240,forprofit,grade,0,0,0,nonSTEM,0,0,0,0,0,dropout,0.0,STEMReqNotMet,,4,236.664692612228,0,3,3,0,1,1,183,-1,3,1.0,1,-1
7564,7564,7564,578,4,530,500,unskilled,2.275896167009982,5.36831846891123,0,240,forprofit,lwage,0,0,0,unskilled,0,0,0,0,0,dropout,0.0,t3nonSTEM,,4,236.664692612228,0,3,5,0,2,3,183,-1,3,1.0,1,-1
7565,7565,7565,579,1,620,620,nonSTEM,276.388340163496,7.99536858733103,0,370,forprofit,grade,0,0,0,nonSTEM,0,0,0,0,0,dropout,0.0,t1,,4,276.388340163496,0,3,6,0,1,1,223,-1,3,,-1,-1
7566,7566,7566,579,2,620,620,nonSTEM,270.0,7.99536858733103,0,370,forprofit,grade,0,0,0,nonSTEM,0,0,0,0,0,dropout,0.0,t1nonSTEM,,4,273.194170081748,0,3,1,0,1,1,223,-1,3,1.0,1,-1
7567,7567,7567,579,3,620,620,nonSTEM,365.0,7.99536858733103,0,370,forprofit,grade,0,0,0,nonSTEM,0,0,0,0,0,dropout,0.0,STEMReqNotMet,,4,303.796113387832,0,3,3,0,1,1,223,-1,3,1.0,1,-1
7568,7568,7568,579,4,620,620,hp,0.0,7.99536858733103,0,370,forprofit,hp,0,0,0,hp,0,0,0,0,0,dropout,0.0,t3nonSTEM,,4,303.796113387832,0,3,5,0,0,2,223,-1,3,1.0,1,-1
7569,7569,7569,580,1,550,450,nonSTEM,279.66579658438,6.9645801342459706,0,330,priv_nonrel,grade,0,0,0,nonSTEM,0,0,0,0,0,nonSTEM,242.416449146095,t1,,-1,279.66579658438,240,1,6,0,1,1,225,-1,0,,-1,-1
7570,7570,7570,580,2,550,450,nonSTEM,170.0,6.9645801342459706,0,330,priv_nonrel,grade,0,0,0,nonSTEM,0,0,0,0,0,nonSTEM,242.416449146095,t1nonSTEM,,-1,224.83289829219,240,1,1,0,1,1,225,-1,0,1.0,1,-1
7571,7571,7571,580,3,550,450,nonSTEM,260.0,6.9645801342459706,0,330,priv_nonrel,grade,0,0,0,nonSTEM,0,0,0,0,0,nonSTEM,242.416449146095,STEMReqNotMet,,-1,236.55526552812668,240,1,3,0,1,1,225,-1,0,1.0,1,-1
7572,7572,7572,580,4,550,450,nonSTEM,260.0,6.9645801342459706,0,330,priv_nonrel,grade,0,0,0,nonSTEM,0,0,0,0,0,nonSTEM,242.416449146095,t3nonSTEM,,-1,242.416449146095,240,1,5,0,1,1,225,-1,0,1.0,1,-1
7573,7573,7573,580,5,550,450,skilled3,2.5942659116634124,6.9645801342459706,0,330,priv_nonrel,lwage,0,0,0,skilled3,0,0,0,0,0,nonSTEM,242.416449146095,skilled,2,-1,242.416449146095,240,1,7,0,2,6,225,10,0,1.0,1,-1
7574,7574,7574,580,6,550,450,skilled3,3.123724145174199,6.9645801342459706,0,330,priv_nonrel,lwage,0,0,0,skilled3,0,0,0,0,1,nonSTEM,242.416449146095,skilled,2,-1,242.416449146095,240,1,7,0,2,6,225,10,0,6.0,6,2
7575,7575,7575,580,7,550,450,skilled2,3.593190683757124,6.9645801342459706,0,330,priv_nonrel,lwage,0,0,0,skilled2,0,0,0,0,2,nonSTEM,242.416449146095,skilled,1,-1,242.416449146095,240,1,7,0,2,5,225,10,0,6.0,6,2
7576,7576,7576,580,8,550,450,skilled2,4.166377760484114,6.9645801342459706,0,330,priv_nonrel,lwage,0,0,0,skilled2,0,0,0,1,2,nonSTEM,242.416449146095,skilled,1,-1,242.416449146095,240,1,7,0,2,5,225,10,0,5.0,5,1
7577,7577,7577,580,9,550,450,skilled3,2.882549088505628,6.9645801342459706,0,330,priv_nonrel,lwage,0,0,0,skilled3,0,0,0,2,2,nonSTEM,242.416449146095,skilled,2,-1,242.416449146095,240,1,7,0,2,6,225,10,0,5.0,5,1
7578,7578,7578,580,10,550,450,skilled3,3.2179700937218687,6.9645801342459706,0,330,priv_nonrel,lwage,0,0,0,skilled3,0,0,0,2,3,nonSTEM,242.416449146095,skilled,2,-1,242.416449146095,240,1,7,0,2,6,225,10,0,6.0,6,2
7579,7579,7579,580,11,550,450,skilled3,3.634211488679731,6.9645801342459706,0,330,priv_nonrel,lwage,0,0,0,skilled3,0,0,0,2,4,nonSTEM,242.416449146095,skilled,2,-1,242.416449146095,240,1,7,0,2,6,225,10,0,6.0,6,2
7580,7580,7580,580,12,550,450,skilled3,4.221147029510191,6.9645801342459706,0,330,priv_nonrel,lwage,0,0,0,skilled3,0,0,0,2,5,nonSTEM,242.416449146095,skilled,2,-1,242.416449146095,240,1,7,0,2,6,225,10,0,6.0,6,2
7581,7581,7581,580,13,550,450,skilled3,3.9813281096917352,6.9645801342459706,0,330,priv_nonrel,lwage,0,0,0,skilled3,0,0,0,2,6,nonSTEM,242.416449146095,skilled,2,-1,242.416449146095,240,1,7,0,2,6,225,10,0,6.0,6,2
7582,7582,7582,580,14,550,450,skilled3,3.102476088426797,6.9645801342459706,0,330,priv_nonrel,lwage,0,0,0,skilled3,0,0,0,2,7,nonSTEM,242.416449146095,skilled,2,-1,242.416449146095,240,1,7,0,2,6,225,10,0,6.0,6,2
7583,7583,7583,580,15,550,450,skilled3,4.5721665886729275,6.9645801342459706,0,330,priv_nonrel,lwage,0,0,0,skilled3,0,0,0,2,8,nonSTEM,242.416449146095,skilled,2,-1,242.416449146095,240,1,7,0,2,6,225,10,0,6.0,6,2
7584,7584,7584,581,1,470,470,nonSTEM,256.627770668786,1.83365180459129,0,260,public,grade,0,0,0,nonSTEM,0,0,0,0,0,dropout,0.0,t1,,2,256.627770668786,0,0,6,0,1,1,4,-1,1,,-1,-1
7585,7585,7585,581,2,470,470,unskilled,2.5622286932755576,1.83365180459129,0,260,public,lwage,0,0,0,unskilled,0,0,0,0,0,dropout,0.0,t1nonSTEM,,2,256.627770668786,0,0,1,0,2,3,4,-1,1,1.0,1,-1
7586,7586,7586,582,1,500,470,nonSTEM,276.21144427917403,2.57569242680412,0,270,priv_nonrel,grade,0,0,0,nonSTEM,0,0,0,0,0,nonSTEM,284.0528610697935,t1,,-1,276.21144427917403,280,1,6,0,1,1,22,-1,0,,-1,-1
7587,7587,7587,582,2,500,470,nonSTEM,270.0,2.57569242680412,0,270,priv_nonrel,grade,0,0,0,nonSTEM,0,0,0,0,0,nonSTEM,284.0528610697935,t1nonSTEM,,-1,273.105722139587,280,1,1,0,1,1,22,-1,0,1.0,1,-1
7588,7588,7588,582,3,500,470,nonSTEM,280.0,2.57569242680412,0,270,priv_nonrel,grade,0,0,0,nonSTEM,0,0,0,0,0,nonSTEM,284.0528610697935,STEMReqNotMet,,-1,275.40381475972464,280,1,3,0,1,1,22,-1,0,1.0,1,-1
7589,7589,7589,582,4,500,470,nonSTEM,310.0,2.57569242680412,0,270,priv_nonrel,grade,0,0,0,nonSTEM,0,0,0,0,0,nonSTEM,284.0528610697935,t3nonSTEM,,-1,284.0528610697935,280,1,5,0,1,1,22,-1,0,1.0,1,-1
7590,7590,7590,582,5,500,470,skilled3,1.9552724007703972,2.57569242680412,0,270,priv_nonrel,lwage,0,0,0,skilled3,0,0,0,0,0,nonSTEM,284.0528610697935,skilled,2,-1,284.0528610697935,280,1,7,0,2,6,22,29,0,1.0,1,-1
7591,7591,7591,582,6,500,470,skilled3,3.674348604041569,2.57569242680412,0,270,priv_nonrel,lwage,0,0,0,skilled3,0,0,0,0,1,nonSTEM,284.0528610697935,skilled,2,-1,284.0528610697935,280,1,7,0,2,6,22,29,0,6.0,6,2
7592,7592,7592,582,7,500,470,skilled2,2.8569728149020417,2.57569242680412,0,270,priv_nonrel,lwage,0,0,0,skilled2,0,0,0,0,2,nonSTEM,284.0528610697935,skilled,1,-1,284.0528610697935,280,1,7,0,2,5,22,29,0,6.0,6,2
7593,7593,7593,582,8,500,470,skilled2,3.8678041310419498,2.57569242680412,0,270,priv_nonrel,lwage,0,0,0,skilled2,0,0,0,1,2,nonSTEM,284.0528610697935,skilled,1,-1,284.0528610697935,280,1,7,0,2,5,22,29,0,5.0,5,1
7594,7594,7594,582,9,500,470,skilled2,3.0267169596700265,2.57569242680412,0,270,priv_nonrel,lwage,0,0,0,skilled2,0,0,0,2,2,nonSTEM,284.0528610697935,skilled,1,-1,284.0528610697935,280,1,7,0,2,5,22,29,0,5.0,5,1
7595,7595,7595,582,10,500,470,skilled2,4.163514753332006,2.57569242680412,0,270,priv_nonrel,lwage,0,0,0,skilled2,0,0,0,3,2,nonSTEM,284.0528610697935,skilled,1,-1,284.0528610697935,280,1,7,0,2,5,22,29,0,5.0,5,1
7596,7596,7596,582,11,500,470,skilled2,3.916023226152206,2.57569242680412,0,270,priv_nonrel,lwage,0,0,0,skilled2,0,0,0,4,2,nonSTEM,284.0528610697935,skilled,1,-1,284.0528610697935,280,1,7,0,2,5,22,29,0,5.0,5,1
7597,7597,7597,582,12,500,470,skilled2,4.373119277848413,2.57569242680412,0,270,priv_nonrel,lwage,0,0,0,skilled2,0,0,0,5,2,nonSTEM,284.0528610697935,skilled,1,-1,284.0528610697935,280,1,7,0,2,5,22,29,0,5.0,5,1
7598,7598,7598,582,13,500,470,skilled1,4.47560532199567,2.57569242680412,0,270,priv_nonrel,lwage,0,0,0,skilled1,0,0,0,6,2,nonSTEM,284.0528610697935,skilled,0,-1,284.0528610697935,280,1,7,0,2,4,22,29,0,5.0,5,1
7599,7599,7599,582,14,500,470,skilled2,4.310633816753234,2.57569242680412,0,270,priv_nonrel,lwage,0,0,0,skilled2,0,0,1,6,2,nonSTEM,284.0528610697935,skilled,1,-1,284.0528610697935,280,1,7,0,2,5,22,29,0,4.0,4,0
7600,7600,7600,582,15,500,470,skilled2,4.27011553705803,2.57569242680412,0,270,priv_nonrel,lwage,0,0,0,skilled2,0,0,1,7,2,nonSTEM,284.0528610697935,skilled,1,-1,284.0528610697935,280,1,7,0,2,5,22,29,0,5.0,5,1
7601,7601,7601,583,1,250,350,nonSTEM,414.929969763277,7.15628825672341,0,220,forprofit,grade,0,0,0,nonSTEM,0,0,0,0,0,nonSTEM,261.2324924408192,t1,,-1,414.929969763277,260,3,6,0,1,1,24,-1,0,,-1,-1
7602,7602,7602,583,2,250,350,nonSTEM,240.0,7.15628825672341,0,220,forprofit,grade,0,0,0,nonSTEM,0,0,0,0,0,nonSTEM,261.2324924408192,t1nonSTEM,,-1,327.4649848816385,260,3,1,0,1,1,24,-1,0,1.0,1,-1
7603,7603,7603,583,3,250,350,nonSTEM,230.0,7.15628825672341,0,220,forprofit,grade,0,0,0,nonSTEM,0,0,0,0,0,nonSTEM,261.2324924408192,STEMReqNotMet,,-1,294.976656587759,260,3,3,0,1,1,24,-1,0,1.0,1,-1
7604,7604,7604,583,4,250,350,nonSTEM,160.0,7.15628825672341,0,220,forprofit,grade,0,0,0,nonSTEM,0,0,0,0,0,nonSTEM,261.2324924408192,t3nonSTEM,,-1,261.2324924408192,260,3,5,0,1,1,24,-1,0,1.0,1,-1
7605,7605,7605,583,5,250,350,skilled3,2.1998289621353773,7.15628825672341,0,220,forprofit,lwage,0,0,0,skilled3,0,0,0,0,0,nonSTEM,261.2324924408192,skilled,2,-1,261.2324924408192,260,3,7,0,2,6,24,14,0,1.0,1,-1
7606,7606,7606,583,6,250,350,skilled3,2.9348209656793247,7.15628825672341,0,220,forprofit,lwage,0,0,0,skilled3,0,0,0,0,1,nonSTEM,261.2324924408192,skilled,2,-1,261.2324924408192,260,3,7,0,2,6,24,14,0,6.0,6,2
7607,7607,7607,583,7,250,350,skilled3,2.082031611677082,7.15628825672341,0,220,forprofit,lwage,0,0,0,skilled3,0,0,0,0,2,nonSTEM,261.2324924408192,skilled,2,-1,261.2324924408192,260,3,7,0,2,6,24,14,0,6.0,6,2
7608,7608,7608,583,8,250,350,skilled3,3.410002095411166,7.15628825672341,0,220,forprofit,lwage,0,0,0,skilled3,0,0,0,0,3,nonSTEM,261.2324924408192,skilled,2,-1,261.2324924408192,260,3,7,0,2,6,24,14,0,6.0,6,2
7609,7609,7609,583,9,250,350,skilled3,3.054268107393844,7.15628825672341,0,220,forprofit,lwage,0,0,0,skilled3,0,0,0,0,4,nonSTEM,261.2324924408192,skilled,2,-1,261.2324924408192,260,3,7,0,2,6,24,14,0,6.0,6,2
7610,7610,7610,583,10,250,350,skilled2,3.997217585481514,7.15628825672341,0,220,forprofit,lwage,0,0,0,skilled2,0,0,0,0,5,nonSTEM,261.2324924408192,skilled,1,-1,261.2324924408192,260,3,7,0,2,5,24,14,0,6.0,6,2
7611,7611,7611,583,11,250,350,skilled2,3.665192203717436,7.15628825672341,0,220,forprofit,lwage,0,0,0,skilled2,0,0,0,1,5,nonSTEM,261.2324924408192,skilled,1,-1,261.2324924408192,260,3,7,0,2,5,24,14,0,5.0,5,1
7612,7612,7612,583,12,250,350,skilled2,3.88140123481808,7.15628825672341,0,220,forprofit,lwage,0,0,0,skilled2,0,0,0,2,5,nonSTEM,261.2324924408192,skilled,1,-1,261.2324924408192,260,3,7,0,2,5,24,14,0,5.0,5,1
7613,7613,7613,583,13,250,350,skilled3,3.946871119730546,7.15628825672341,0,220,forprofit,lwage,0,0,0,skilled3,0,0,0,3,5,nonSTEM,261.2324924408192,skilled,2,-1,261.2324924408192,260,3,7,0,2,6,24,14,0,5.0,5,1
7614,7614,7614,583,14,250,350,skilled3,4.31403403481433,7.15628825672341,0,220,forprofit,lwage,0,0,0,skilled3,0,0,0,3,6,nonSTEM,261.2324924408192,skilled,2,-1,261.2324924408192,260,3,7,0,2,6,24,14,0,6.0,6,2
7615,7615,7615,583,15,250,350,skilled3,3.647393951816184,7.15628825672341,0,220,forprofit,lwage,0,0,0,skilled3,0,0,0,3,7,nonSTEM,261.2324924408192,skilled,2,-1,261.2324924408192,260,3,7,0,2,6,24,14,0,6.0,6,2
7616,7616,7616,584,1,580,610,nonSTEM,330.12705927662,10.4412712158794,0,390,priv_rel,grade,0,0,0,nonSTEM,0,0,0,0,0,nonSTEM,316.281764819155,t1,,-1,330.12705927662,320,2,6,0,1,1,205,-1,0,,-1,-1
7617,7617,7617,584,2,580,610,nonSTEM,315.0,10.4412712158794,0,390,priv_rel,grade,0,0,0,nonSTEM,0,0,0,0,0,nonSTEM,316.281764819155,t1nonSTEM,,-1,322.56352963831,320,2,1,0,1,1,205,-1,0,1.0,1,-1
7618,7618,7618,584,3,580,610,nonSTEM,355.0,10.4412712158794,0,390,priv_rel,grade,0,0,0,nonSTEM,0,0,0,0,0,nonSTEM,316.281764819155,STEMReqNotMet,,-1,333.37568642554,320,2,3,0,1,1,205,-1,0,1.0,1,-1
7619,7619,7619,584,4,580,610,nonSTEM,265.0,10.4412712158794,0,390,priv_rel,grade,0,0,0,nonSTEM,0,0,0,0,0,nonSTEM,316.281764819155,t3nonSTEM,,-1,316.281764819155,320,2,5,0,1,1,205,-1,0,1.0,1,-1
7620,7620,7620,584,5,580,610,skilled2,3.094479512066324,10.4412712158794,0,390,priv_rel,lwage,0,0,0,skilled2,0,0,0,0,0,nonSTEM,316.281764819155,skilled,1,-1,316.281764819155,320,2,7,0,2,5,205,3,0,1.0,1,-1
7621,7621,7621,584,6,580,610,skilled2,2.8079615674572476,10.4412712158794,0,390,priv_rel,lwage,0,0,0,skilled2,0,0,0,1,0,nonSTEM,316.281764819155,skilled,1,-1,316.281764819155,320,2,7,0,2,5,205,3,0,5.0,5,1
7622,7622,7622,584,7,580,610,skilled2,2.960358175785353,10.4412712158794,0,390,priv_rel,lwage,0,0,0,skilled2,0,0,0,2,0,nonSTEM,316.281764819155,skilled,1,-1,316.281764819155,320,2,7,0,2,5,205,3,0,5.0,5,1
7623,7623,7623,584,8,580,610,skilled2,2.5094983649835525,10.4412712158794,0,390,priv_rel,lwage,0,0,0,skilled2,0,0,0,3,0,nonSTEM,316.281764819155,skilled,1,-1,316.281764819155,320,2,7,0,2,5,205,3,0,5.0,5,1
7624,7624,7624,584,9,580,610,skilled2,3.4157342201160277,10.4412712158794,0,390,priv_rel,lwage,0,0,0,skilled2,0,0,0,4,0,nonSTEM,316.281764819155,skilled,1,-1,316.281764819155,320,2,7,0,2,5,205,3,0,5.0,5,1
7625,7625,7625,584,10,580,610,skilled3,3.947352362939784,10.4412712158794,0,390,priv_rel,lwage,0,0,0,skilled3,0,0,0,5,0,nonSTEM,316.281764819155,skilled,2,-1,316.281764819155,320,2,7,0,2,6,205,3,0,5.0,5,1
7626,7626,7626,584,11,580,610,skilled3,2.929942963950291,10.4412712158794,0,390,priv_rel,lwage,0,0,0,skilled3,0,0,0,5,1,nonSTEM,316.281764819155,skilled,2,-1,316.281764819155,320,2,7,0,2,6,205,3,0,6.0,6,2
7627,7627,7627,584,12,580,610,skilled2,3.8554773980622845,10.4412712158794,0,390,priv_rel,lwage,0,0,0,skilled2,0,0,0,5,2,nonSTEM,316.281764819155,skilled,1,-1,316.281764819155,320,2,7,0,2,5,205,3,0,6.0,6,2
7628,7628,7628,584,13,580,610,skilled2,3.789760695472335,10.4412712158794,0,390,priv_rel,lwage,0,0,0,skilled2,0,0,0,6,2,nonSTEM,316.281764819155,skilled,1,-1,316.281764819155,320,2,7,0,2,5,205,3,0,5.0,5,1
7629,7629,7629,584,14,580,610,skilled3,4.802229365708916,10.4412712158794,0,390,priv_rel,lwage,0,0,0,skilled3,0,0,0,7,2,nonSTEM,316.281764819155,skilled,2,-1,316.281764819155,320,2,7,0,2,6,205,3,0,5.0,5,1
7630,7630,7630,584,15,580,610,skilled3,4.453482318793535,10.4412712158794,0,390,priv_rel,lwage,0,0,0,skilled3,0,0,0,7,3,nonSTEM,316.281764819155,skilled,2,-1,316.281764819155,320,2,7,0,2,6,205,3,0,6.0,6,2
7631,7631,7631,585,1,550,570,STEM,232.25924794043098,-6.55126751601692,1,320,public,grade,0,0,0,STEM,0,0,0,0,0,nonSTEM,258.0648119851078,t1,,-1,232.25924794043098,260,0,6,0,1,0,90,-1,0,,-1,-1
7632,7632,7632,585,2,550,570,STEM,275.0,-6.55126751601692,1,320,public,grade,0,0,0,STEM,0,0,0,0,0,nonSTEM,258.0648119851078,t1STEM,,-1,253.6296239702155,260,0,0,0,1,0,90,-1,0,0.0,0,-1
7633,7633,7633,585,3,550,570,nonSTEM,255.0,-6.55126751601692,1,320,public,grade,0,0,0,nonSTEM,0,0,0,0,0,nonSTEM,258.0648119851078,STEMReqMet,,-1,254.08641598014367,260,0,2,0,1,1,90,-1,0,0.0,0,-1
7634,7634,7634,585,4,550,570,nonSTEM,270.0,-6.55126751601692,1,320,public,grade,0,0,0,nonSTEM,0,0,0,0,0,nonSTEM,258.0648119851078,t3nonSTEM,,-1,258.0648119851078,260,0,5,0,1,1,90,-1,0,1.0,1,-1
7635,7635,7635,585,5,550,570,skilled3,2.637370051812177,-6.55126751601692,1,320,public,lwage,0,0,0,skilled3,0,0,0,0,0,nonSTEM,258.0648119851078,skilled,2,-1,258.0648119851078,260,0,7,0,2,6,90,11,0,1.0,1,-1
7636,7636,7636,585,6,550,570,skilled3,2.729098006091951,-6.55126751601692,1,320,public,lwage,0,0,0,skilled3,0,0,0,0,1,nonSTEM,258.0648119851078,skilled,2,-1,258.0648119851078,260,0,7,0,2,6,90,11,0,6.0,6,2
7637,7637,7637,585,7,550,570,skilled3,3.5526732676904347,-6.55126751601692,1,320,public,lwage,0,0,0,skilled3,0,0,0,0,2,nonSTEM,258.0648119851078,skilled,2,-1,258.0648119851078,260,0,7,0,2,6,90,11,0,6.0,6,2
7638,7638,7638,585,8,550,570,skilled3,3.037571871454938,-6.55126751601692,1,320,public,lwage,0,0,0,skilled3,0,0,0,0,3,nonSTEM,258.0648119851078,skilled,2,-1,258.0648119851078,260,0,7,0,2,6,90,11,0,6.0,6,2
7639,7639,7639,585,9,550,570,skilled3,3.4286029902301087,-6.55126751601692,1,320,public,lwage,0,0,0,skilled3,0,0,0,0,4,nonSTEM,258.0648119851078,skilled,2,-1,258.0648119851078,260,0,7,0,2,6,90,11,0,6.0,6,2
7640,7640,7640,585,10,550,570,skilled3,4.390935670282905,-6.55126751601692,1,320,public,lwage,0,0,0,skilled3,0,0,0,0,5,nonSTEM,258.0648119851078,skilled,2,-1,258.0648119851078,260,0,7,0,2,6,90,11,0,6.0,6,2
7641,7641,7641,585,11,550,570,skilled3,4.375335069944544,-6.55126751601692,1,320,public,lwage,0,0,0,skilled3,0,0,0,0,6,nonSTEM,258.0648119851078,skilled,2,-1,258.0648119851078,260,0,7,0,2,6,90,11,0,6.0,6,2
7642,7642,7642,585,12,550,570,skilled3,3.5544680117538734,-6.55126751601692,1,320,public,lwage,0,0,0,skilled3,0,0,0,0,7,nonSTEM,258.0648119851078,skilled,2,-1,258.0648119851078,260,0,7,0,2,6,90,11,0,6.0,6,2
7643,7643,7643,585,13,550,570,skilled3,4.582397483739912,-6.55126751601692,1,320,public,lwage,0,0,0,skilled3,0,0,0,0,8,nonSTEM,258.0648119851078,skilled,2,-1,258.0648119851078,260,0,7,0,2,6,90,11,0,6.0,6,2
7644,7644,7644,585,14,550,570,skilled3,4.3024178906307435,-6.55126751601692,1,320,public,lwage,0,0,0,skilled3,0,0,0,0,9,nonSTEM,258.0648119851078,skilled,2,-1,258.0648119851078,260,0,7,0,2,6,90,11,0,6.0,6,2
7645,7645,7645,585,15,550,570,skilled3,4.561630896060699,-6.55126751601692,1,320,public,lwage,0,0,0,skilled3,0,0,0,0,10,nonSTEM,258.0648119851078,skilled,2,-1,258.0648119851078,260,0,7,0,2,6,90,11,0,6.0,6,2
7646,7646,7646,586,1,650,550,STEM,336.490035245231,4.472660517385661,0,350,public,grade,0,0,0,STEM,0,0,0,0,0,dropout,0.0,t1,,3,336.490035245231,0,0,6,0,1,0,79,-1,2,,-1,-1
7647,7647,7647,586,2,650,550,STEM,290.0,4.472660517385661,0,350,public,grade,0,0,0,STEM,0,0,0,0,0,dropout,0.0,t1STEM,,3,313.2450176226155,0,0,0,0,1,0,79,-1,2,0.0,0,-1
7648,7648,7648,586,3,650,550,hp,0.0,4.472660517385661,0,350,public,hp,0,0,0,hp,0,0,0,0,0,dropout,0.0,STEMReqMet,,3,313.2450176226155,0,0,2,0,0,2,79,-1,2,0.0,0,-1
7649,7649,7649,587,1,550,550,nonSTEM,260.17086820539,4.04719054889365,0,240,forprofit,grade,0,0,0,nonSTEM,0,0,0,0,0,nonSTEM,278.7927170513475,t1,,-1,260.17086820539,280,3,6,0,1,1,200,-1,0,,-1,-1
7650,7650,7650,587,2,550,550,nonSTEM,295.0,4.04719054889365,0,240,forprofit,grade,0,0,0,nonSTEM,0,0,0,0,0,nonSTEM,278.7927170513475,t1nonSTEM,,-1,277.585434102695,280,3,1,0,1,1,200,-1,0,1.0,1,-1
7651,7651,7651,587,3,550,550,nonSTEM,245.0,4.04719054889365,0,240,forprofit,grade,0,0,0,nonSTEM,0,0,0,0,0,nonSTEM,278.7927170513475,STEMReqNotMet,,-1,266.72362273513,280,3,3,0,1,1,200,-1,0,1.0,1,-1
7652,7652,7652,587,4,550,550,nonSTEM,315.0,4.04719054889365,0,240,forprofit,grade,0,0,0,nonSTEM,0,0,0,0,0,nonSTEM,278.7927170513475,t3nonSTEM,,-1,278.7927170513475,280,3,5,0,1,1,200,-1,0,1.0,1,-1
7653,7653,7653,587,5,550,550,skilled3,3.2654228885815955,4.04719054889365,0,240,forprofit,lwage,0,0,0,skilled3,0,0,0,0,0,nonSTEM,278.7927170513475,skilled,2,-1,278.7927170513475,280,3,7,0,2,6,200,29,0,1.0,1,-1
7654,7654,7654,587,6,550,550,skilled3,2.791493551943158,4.04719054889365,0,240,forprofit,lwage,0,0,0,skilled3,0,0,0,0,1,nonSTEM,278.7927170513475,skilled,2,-1,278.7927170513475,280,3,7,0,2,6,200,29,0,6.0,6,2
7655,7655,7655,587,7,550,550,skilled3,2.9792645250917937,4.04719054889365,0,240,forprofit,lwage,0,0,0,skilled3,0,0,0,0,2,nonSTEM,278.7927170513475,skilled,2,-1,278.7927170513475,280,3,7,0,2,6,200,29,0,6.0,6,2
7656,7656,7656,587,8,550,550,skilled3,2.466591030166844,4.04719054889365,0,240,forprofit,lwage,0,0,0,skilled3,0,0,0,0,3,nonSTEM,278.7927170513475,skilled,2,-1,278.7927170513475,280,3,7,0,2,6,200,29,0,6.0,6,2
7657,7657,7657,587,9,550,550,skilled3,2.9450000251529054,4.04719054889365,0,240,forprofit,lwage,0,0,0,skilled3,0,0,0,0,4,nonSTEM,278.7927170513475,skilled,2,-1,278.7927170513475,280,3,7,0,2,6,200,29,0,6.0,6,2
7658,7658,7658,587,10,550,550,skilled3,3.2509129069517764,4.04719054889365,0,240,forprofit,lwage,0,0,0,skilled3,0,0,0,0,5,nonSTEM,278.7927170513475,skilled,2,-1,278.7927170513475,280,3,7,0,2,6,200,29,0,6.0,6,2
7659,7659,7659,587,11,550,550,skilled3,3.7064991257064563,4.04719054889365,0,240,forprofit,lwage,0,0,0,skilled3,0,0,0,0,6,nonSTEM,278.7927170513475,skilled,2,-1,278.7927170513475,280,3,7,0,2,6,200,29,0,6.0,6,2
7660,7660,7660,587,12,550,550,skilled3,3.07357964198605,4.04719054889365,0,240,forprofit,lwage,0,0,0,skilled3,0,0,0,0,7,nonSTEM,278.7927170513475,skilled,2,-1,278.7927170513475,280,3,7,0,2,6,200,29,0,6.0,6,2
7661,7661,7661,587,13,550,550,skilled1,3.2215072218219514,4.04719054889365,0,240,forprofit,lwage,0,0,0,skilled1,0,0,0,0,8,nonSTEM,278.7927170513475,skilled,0,-1,278.7927170513475,280,3,7,0,2,4,200,29,0,6.0,6,2
7662,7662,7662,587,14,550,550,skilled1,3.286848109220235,4.04719054889365,0,240,forprofit,lwage,0,0,0,skilled1,0,0,1,0,8,nonSTEM,278.7927170513475,skilled,0,-1,278.7927170513475,280,3,7,0,2,4,200,29,0,4.0,4,0
7663,7663,7663,587,15,550,550,skilled1,3.810009855033919,4.04719054889365,0,240,forprofit,lwage,0,0,0,skilled1,0,0,2,0,8,nonSTEM,278.7927170513475,skilled,0,-1,278.7927170513475,280,3,7,0,2,4,200,29,0,4.0,4,0
7664,7664,7664,588,1,650,550,nonSTEM,325.693021175736,8.81829211807958,1,350,priv_nonrel,grade,0,0,0,nonSTEM,0,0,0,0,0,nonSTEM,317.673255293934,t1,,-1,325.693021175736,320,1,6,0,1,1,59,-1,0,,-1,-1
7665,7665,7665,588,2,650,550,nonSTEM,350.0,8.81829211807958,1,350,priv_nonrel,grade,0,0,0,nonSTEM,0,0,0,0,0,nonSTEM,317.673255293934,t1nonSTEM,,-1,337.846510587868,320,1,1,0,1,1,59,-1,0,1.0,1,-1
7666,7666,7666,588,3,650,550,nonSTEM,270.0,8.81829211807958,1,350,priv_nonrel,grade,0,0,0,nonSTEM,0,0,0,0,0,nonSTEM,317.673255293934,STEMReqNotMet,,-1,315.23100705857865,320,1,3,0,1,1,59,-1,0,1.0,1,-1
